time,reward
2019-02-26 12:30:00,-0.0076163537
2019-02-26 13:00:00,0.002269181
2019-02-26 13:30:00,-0.013676398
2019-02-26 14:00:00,0.002396314
2019-02-26 14:30:00,0.008603052
2019-02-26 15:00:00,0.010798147
2019-02-26 15:30:00,0.014665264
2019-02-26 16:00:00,-0.0051868604
2019-02-26 16:30:00,-0.007389194
2019-02-26 17:00:00,-0.0024199588
2019-02-26 17:30:00,0.0066830367
2019-02-26 18:00:00,-0.00808837
2019-02-26 18:30:00,0.0073396303
2019-02-26 19:00:00,0.0009928807
2019-02-26 19:30:00,0.005004919
2019-02-26 20:00:00,-0.0016823221
2019-02-26 20:30:00,-0.0025541824
2019-02-26 21:00:00,0.0029944116
2019-02-26 21:30:00,0.0013631941
2019-02-26 22:00:00,0.010559267
2019-02-26 22:30:00,-0.0003393162
2019-02-26 23:00:00,-0.0023081896
2019-02-26 23:30:00,0.0005078772
2019-02-19 00:00:00,-0.0549601
2019-02-19 00:30:00,0.023638915
2019-02-19 01:00:00,-0.0094105
2019-02-19 01:30:00,-0.016092159
2019-02-19 02:00:00,-0.009397221
2019-02-19 02:30:00,-0.004164532
2019-02-19 03:00:00,0.011537241
2019-02-19 03:30:00,0.004822354
2019-02-19 04:00:00,0.005630284
2019-02-19 04:30:00,0.019083994
2019-02-19 05:00:00,-0.011939063
2019-02-19 05:30:00,0.007550456
2019-02-19 06:00:00,-0.0015543094
2019-02-19 06:30:00,0.008808663
2019-02-19 07:00:00,0.01900507
2019-02-19 07:30:00,0.011971637
2019-02-19 08:00:00,0.0039926455
2019-02-19 08:30:00,0.013183847
2019-02-19 09:00:00,0.008179167
2019-02-19 09:30:00,-0.0029593576
2019-02-19 10:00:00,-0.0010601502
2019-02-19 10:30:00,-0.010030214
2019-02-19 11:00:00,0.012276461
2019-02-19 11:30:00,0.0038907437
2019-02-19 12:00:00,0.004897636
2019-02-19 12:30:00,0.0016504349
2019-02-19 13:00:00,0.02299874
2019-02-19 13:30:00,-0.0055759978
2019-02-19 14:00:00,-0.018892076
2019-02-19 14:30:00,-0.011975125
2019-02-19 15:00:00,-0.009083813
2019-02-19 15:30:00,0.029140273
2019-02-19 16:00:00,-0.017997034
2019-02-19 16:30:00,-0.024651434
2019-02-19 17:00:00,0.008372799
2019-02-19 17:30:00,-0.007961056
2019-02-19 18:00:00,0.0060251323
2019-02-19 18:30:00,-0.010107713
2019-02-19 19:00:00,0.003184092
2019-02-19 19:30:00,0.004419807
2019-02-19 20:00:00,0.008081632
2019-02-19 20:30:00,-0.0001872482
2019-02-19 21:00:00,0.004232746
2019-02-19 21:30:00,0.0010258378
2019-02-19 22:00:00,-0.012599619
2019-02-19 22:30:00,0.0010869652
2019-02-19 23:00:00,0.015667412
2019-02-19 23:30:00,-0.012520183
2019-02-10 00:00:00,-0.11462596
2019-02-10 00:30:00,0.0016014931
2019-02-10 01:00:00,-0.008186188
2019-02-10 01:30:00,-0.00090568414
2019-02-10 02:00:00,-0.00075240317
2019-02-10 02:30:00,-0.002119839
2019-02-10 03:00:00,-0.0063119903
2019-02-10 03:30:00,-0.0026364974
2019-02-10 04:00:00,-0.0046657366
2019-02-10 04:30:00,-0.0038747422
2019-02-10 05:00:00,-0.009424908
2019-02-10 05:30:00,0.0042760586
2019-02-10 06:00:00,-0.008825134
2019-02-10 06:30:00,-0.035923634
2019-02-10 07:00:00,-0.0072476594
2019-02-10 07:30:00,-0.009695988
2019-02-10 08:00:00,0.018130545
2019-02-10 08:30:00,0.0013542267
2019-02-10 09:00:00,-0.00886077
2019-02-10 09:30:00,-0.0037254775
2019-02-10 10:00:00,0.0131439315
2019-02-10 10:30:00,0.009954513
2019-02-10 11:00:00,0.013020022
2019-02-10 11:30:00,-0.0051390007
2019-02-10 12:00:00,0.0055865883
2019-02-10 12:30:00,-0.011245021
2019-02-10 13:00:00,0.0022698329
2019-02-10 13:30:00,-0.018763378
2019-02-10 14:00:00,0.012997591
2019-02-10 14:30:00,0.0012017543
2019-02-10 15:00:00,-0.003494261
2019-02-10 15:30:00,0.002108076
2019-02-10 16:00:00,-0.010633793
2019-02-10 16:30:00,0.02795713
2019-02-10 17:00:00,0.026287356
2019-02-10 17:30:00,-0.004985823
2019-02-10 18:00:00,-0.0030012338
2019-02-10 18:30:00,-0.0052549993
2019-02-10 19:00:00,0.005525878
2019-02-10 19:30:00,0.010295109
2019-02-10 20:00:00,0.010915749
2019-02-10 20:30:00,0.016818287
2019-02-10 21:00:00,-0.01297959
2019-02-10 21:30:00,-0.007082295
2019-02-10 22:00:00,0.006883308
2019-02-10 22:30:00,0.019810058
2019-02-10 23:00:00,-2.5104731e-05
2019-02-10 23:30:00,0.028112195
2019-02-17 00:00:00,0.006783494
2019-02-17 00:30:00,-0.010213663
2019-02-17 01:00:00,-0.002896468
2019-02-17 01:30:00,-0.0024210447
2019-02-17 02:00:00,0.0016849197
2019-02-17 02:30:00,0.0050442843
2019-02-17 03:00:00,0.0057603586
2019-02-17 03:30:00,0.0020612334
2019-02-17 04:00:00,0.007009329
2019-02-17 04:30:00,-0.0042388905
2019-02-17 05:00:00,-0.0046580015
2019-02-17 05:30:00,0.0066211666
2019-02-17 06:00:00,-0.006538451
2019-02-17 06:30:00,0.00461242
2019-02-17 07:00:00,0.0039920164
2019-02-17 07:30:00,0.0067814738
2019-02-17 08:00:00,0.0055714
2019-02-17 08:30:00,-0.009722589
2019-02-17 09:00:00,0.0077595273
2019-02-17 09:30:00,-0.0011508487
2019-02-17 10:00:00,-0.0056479825
2019-02-17 10:30:00,0.024828736
2019-02-17 11:00:00,-0.0004738709
2019-02-17 11:30:00,-0.0055048
2019-02-17 12:00:00,-0.0002292106
2019-02-17 12:30:00,-0.008594273
2019-02-17 13:00:00,-0.004431901
2019-02-17 13:30:00,-0.009173496
2019-02-17 14:00:00,0.0023129932
2019-02-17 14:30:00,0.006451954
2019-02-17 15:00:00,0.007028156
2019-02-17 15:30:00,0.0023261434
2019-02-17 16:00:00,-0.0066935658
2019-02-17 16:30:00,0.008191302
2019-02-17 17:00:00,0.0006357597
2019-02-17 17:30:00,0.00025465759
2019-02-17 18:00:00,0.013979971
2019-02-17 18:30:00,0.009098802
2019-02-17 19:00:00,-0.009558769
2019-02-17 19:30:00,0.01495556
2019-02-17 20:00:00,-0.005690885
2019-02-17 20:30:00,0.01295628
2019-02-17 21:00:00,-0.008974641
2019-02-17 21:30:00,0.009195538
2019-02-17 22:00:00,0.005054353
2019-02-17 22:30:00,-0.0061431294
2019-02-17 23:00:00,0.023359679
2019-02-17 23:30:00,-0.009444682
2019-02-28 00:00:00,-0.01698146
2019-02-28 00:30:00,-0.0049970015
2019-02-28 01:00:00,0.026609793
2019-02-28 01:30:00,-0.0019972913
2019-02-28 02:00:00,-0.023678076
2019-02-28 02:30:00,-0.0047429916
2019-02-28 03:00:00,0.004817558
2019-02-28 03:30:00,0.0034515169
2019-02-28 04:00:00,-0.0007249232
2019-02-28 04:30:00,-0.0038504186
2019-02-28 05:00:00,0.002600019
2019-02-28 05:30:00,0.00043149805
2019-02-28 06:00:00,-0.001462045
2019-02-28 06:30:00,-0.014917396
2019-02-28 07:00:00,-0.0014340981
2019-02-28 07:30:00,-0.008573408
2019-02-28 08:00:00,0.0009801432
2019-02-28 08:30:00,0.0009828514
2019-02-28 09:00:00,-0.0051158643
2019-02-28 09:30:00,0.0016786999
2019-02-28 10:00:00,-0.021235272
2019-02-28 10:30:00,0.01626866
2019-02-28 11:00:00,0.00689032
2019-02-28 11:30:00,0.0139514785
2019-02-28 12:00:00,-0.003780618
2019-02-28 12:30:00,0.0056391135
2019-02-28 13:00:00,-0.003246944
2019-02-28 13:30:00,-0.007486452
2019-02-28 14:00:00,-0.0027611218
2019-02-28 14:30:00,-0.004281949
2019-02-28 15:00:00,0.009477132
2019-02-28 15:30:00,-0.0057434314
2019-02-28 16:00:00,-0.0025261955
2019-02-28 16:30:00,-0.014173234
2019-02-28 17:00:00,0.020138022
2019-02-28 17:30:00,0.00062208413
2019-02-28 18:00:00,0.0004062021
2019-02-28 18:30:00,-0.0030040145
2019-02-28 19:00:00,0.00572036
2019-02-28 19:30:00,0.0003339745
2019-02-28 20:00:00,0.0038429284
2019-02-28 20:30:00,0.0018997733
2019-02-28 21:00:00,0.009145692
2019-02-28 21:30:00,-0.00074503815
2019-02-28 22:00:00,-0.00089384755
2019-02-28 22:30:00,0.007219817
2019-02-28 23:00:00,0.004024841
2019-02-28 23:30:00,0.0056172055
2019-04-13 00:00:00,-0.0688807
2019-04-13 00:30:00,-0.010499826
2019-04-13 01:00:00,-0.006192507
2019-04-13 01:30:00,0.002565959
2019-04-13 02:00:00,0.013521731
2019-04-13 02:30:00,-0.0059780777
2019-04-13 03:00:00,0.0023807334
2019-04-13 03:30:00,-0.0054973233
2019-04-13 04:00:00,0.0056366217
2019-04-13 04:30:00,0.010255155
2019-04-13 05:00:00,0.015481836
2019-04-13 05:30:00,-0.006635877
2019-04-13 06:00:00,-0.006958513
2019-04-13 06:30:00,-0.002932035
2019-04-13 07:00:00,0.0021037569
2019-04-13 07:30:00,0.0010779484
2019-04-13 08:00:00,-0.0033784055
2019-04-13 08:30:00,-0.0007191433
2019-04-13 09:00:00,-0.0089400625
2019-04-13 09:30:00,-0.0028394489
2019-04-13 10:00:00,-0.0047446527
2019-04-13 10:30:00,-0.025504671
2019-04-13 11:00:00,-0.009756317
2019-04-13 11:30:00,0.0050784
2019-04-13 12:00:00,-0.006683225
2019-04-13 12:30:00,0.005182763
2019-04-13 13:00:00,-0.006204629
2019-04-13 13:30:00,-0.0013348642
2019-04-13 14:00:00,0.004511497
2019-04-13 14:30:00,-0.0009579896
2019-04-13 15:00:00,0.011066445
2019-04-13 15:30:00,-0.0038684017
2019-04-13 16:00:00,-0.0046061603
2019-04-13 16:30:00,-0.019045051
2019-04-13 17:00:00,0.008354261
2019-04-13 17:30:00,0.005786522
2019-04-13 18:00:00,0.0036377893
2019-04-13 18:30:00,-0.002339393
2019-04-13 19:00:00,-0.005168231
2019-04-13 19:30:00,0.0008472034
2019-04-13 20:00:00,0.0010808548
2019-04-13 20:30:00,-0.0009409175
2019-04-13 21:00:00,0.011341406
2019-04-13 21:30:00,0.0014129411
2019-04-13 22:00:00,0.006557928
2019-04-13 22:30:00,0.0125914365
2019-04-13 23:00:00,0.0027402686
2019-04-13 23:30:00,0.0019142536
2019-04-14 00:00:00,-0.0055975867
2019-04-14 00:30:00,-0.002609591
2019-04-14 01:00:00,0.0007660944
2019-04-14 01:30:00,-0.0027707801
2019-04-14 02:00:00,-0.001842787
2019-04-14 02:30:00,-0.005411758
2019-04-14 03:00:00,-0.010679535
2019-04-14 03:30:00,0.0012692013
2019-04-14 04:00:00,-0.008470522
2019-04-14 04:30:00,0.0081298165
2019-04-14 05:00:00,-0.0067795417
2019-04-14 05:30:00,0.0014036046
2019-04-14 06:00:00,-0.0024281153
2019-04-14 06:30:00,-0.009376178
2019-04-14 07:00:00,-0.009687454
2019-04-14 07:30:00,-0.005161672
2019-04-14 08:00:00,0.0034768812
2019-04-14 08:30:00,-0.005270086
2019-04-14 09:00:00,0.0018118996
2019-04-14 09:30:00,0.0043557184
2019-04-14 10:00:00,0.018942412
2019-04-14 10:30:00,-0.0002452389
2019-04-14 11:00:00,0.004644624
2019-04-14 11:30:00,0.003857844
2019-04-14 12:00:00,0.010411693
2019-04-14 12:30:00,-0.012179788
2019-04-14 13:00:00,0.00095288584
2019-04-14 13:30:00,0.0061810855
2019-04-14 14:00:00,-0.0018453863
2019-04-14 14:30:00,-0.005383947
2019-04-14 15:00:00,0.0038074772
2019-04-14 15:30:00,-0.0083835535
2019-04-14 16:00:00,-0.0049676835
2019-04-14 16:30:00,0.0074282223
2019-04-14 17:00:00,0.0005809502
2019-04-14 17:30:00,-0.0018803086
2019-04-14 18:00:00,-0.0010236057
2019-04-14 18:30:00,0.00817785
2019-04-14 19:00:00,-0.0009560375
2019-04-14 19:30:00,-0.0017777985
2019-04-14 20:00:00,0.007335264
2019-04-14 20:30:00,-0.0047081215
2019-04-14 21:00:00,0.0035054453
2019-04-14 21:30:00,0.004618396
2019-04-14 22:00:00,0.0024606755
2019-04-14 22:30:00,-0.028764527
2019-04-14 23:00:00,0.03772351
2019-04-14 23:30:00,0.00052595977
2019-02-16 00:00:00,0.18379582
2019-02-16 00:30:00,-0.0045424523
2019-02-16 01:00:00,-0.0036483356
2019-02-16 01:30:00,-0.0023623398
2019-02-16 02:00:00,0.0034061777
2019-02-16 02:30:00,-0.0013643529
2019-02-16 03:00:00,-0.0006909005
2019-02-16 03:30:00,0.0036519752
2019-02-16 04:00:00,0.0006687478
2019-02-16 04:30:00,0.0048827645
2019-02-16 05:00:00,0.0024489553
2019-02-16 05:30:00,-0.00021778626
2019-02-16 06:00:00,-0.0021609091
2019-02-16 06:30:00,0.004681875
2019-02-16 07:00:00,-0.0033670142
2019-02-16 07:30:00,0.005163366
2019-02-16 08:00:00,-0.0047344794
2019-02-16 08:30:00,-0.0052509326
2019-02-16 09:00:00,0.0012868431
2019-02-16 09:30:00,-0.0001472556
2019-02-16 10:00:00,-0.0036428887
2019-02-16 10:30:00,0.002157609
2019-02-16 11:00:00,0.00011767307
2019-02-16 11:30:00,-0.011139362
2019-02-16 12:00:00,0.009607088
2019-02-16 12:30:00,-0.012946226
2019-02-16 13:00:00,-0.0017063438
2019-02-16 13:30:00,0.0013348534
2019-02-16 14:00:00,0.010275326
2019-02-16 14:30:00,0.005731038
2019-02-16 15:00:00,0.0013050211
2019-02-16 15:30:00,-0.0029375688
2019-02-16 16:00:00,-0.00030876067
2019-02-16 16:30:00,-0.0028326414
2019-02-16 17:00:00,0.0072565624
2019-02-16 17:30:00,0.004611209
2019-02-16 18:00:00,-0.0034212966
2019-02-16 18:30:00,-0.014567923
2019-02-16 19:00:00,0.0004397469
2019-02-16 19:30:00,-0.0021955627
2019-02-16 20:00:00,0.00014722534
2019-02-16 20:30:00,0.00470253
2019-02-16 21:00:00,0.002459006
2019-02-16 21:30:00,-0.00582128
2019-02-16 22:00:00,0.008118645
2019-02-16 22:30:00,0.0033746404
2019-02-16 23:00:00,-0.0059724487
2019-02-16 23:30:00,0.002355736
2019-02-11 00:00:00,-0.008415697
2019-02-11 00:30:00,-0.056790784
2019-02-11 01:00:00,-0.005898861
2019-02-11 01:30:00,-0.005847198
2019-02-11 02:00:00,-0.0029959392
2019-02-11 02:30:00,0.01366384
